company	column	pore size	particle size	inner diameter	length	usp	mode	Column name	full description	Metabolights Term
Merck Supelco	Ascentis Express HILIC (Si)	90	2.7	2.1	50			Merck Supelco Ascentis Express HILIC (Si)	Merck Supelco Ascentis Express HILIC (Si) (50mm x 2.1 mm, 2.7 µm, 90 Å)	
Merck Supelco	Ascentis Express HILIC (Si)	90	2.7	2.1	75			Merck Supelco Ascentis Express HILIC (Si)	Merck Supelco Ascentis Express HILIC (Si) (75mm x 2.1 mm, 2.7 µm, 90 Å)	
Merck Supelco	Ascentis Express HILIC (Si)	90	2.7	2.1	100			Merck Supelco Ascentis Express HILIC (Si)	Merck Supelco Ascentis Express HILIC (Si) (100mm x 2.1 mm, 2.7 µm, 90 Å)	
Merck Supelco	Ascentis Express HILIC (Si)	90	2.7	2.1	150			Merck Supelco Ascentis Express HILIC (Si)	Merck Supelco Ascentis Express HILIC (Si) (150mm x 2.1 mm, 2.7 µm, 90 Å)	
Merck Supelco	Ascentis Express HILIC (Si)	90	2.7	3	30			Merck Supelco Ascentis Express HILIC (Si)	Merck Supelco Ascentis Express HILIC (Si) (30mm x 3 mm, 2.7 µm, 90 Å)	
Merck Supelco	Ascentis Express HILIC (Si)	90	2.7	3	50			Merck Supelco Ascentis Express HILIC (Si)	Merck Supelco Ascentis Express HILIC (Si) (50mm x 3 mm, 2.7 µm, 90 Å)	
Merck Supelco	Ascentis Express HILIC (Si)	90	2.7	3	75			Merck Supelco Ascentis Express HILIC (Si)	Merck Supelco Ascentis Express HILIC (Si) (75mm x 3 mm, 2.7 µm, 90 Å)	
Merck Supelco	Ascentis Express HILIC (Si)	90	2.7	3	100			Merck Supelco Ascentis Express HILIC (Si)	Merck Supelco Ascentis Express HILIC (Si) (100mm x 3 mm, 2.7 µm, 90 Å)	
Merck Supelco	Ascentis Express HILIC (Si)	90	2.7	3	150			Merck Supelco Ascentis Express HILIC (Si)	Merck Supelco Ascentis Express HILIC (Si) (150mm x 3 mm, 2.7 µm, 90 Å)	
Merck Supelco	Ascentis Express HILIC (Si)	90	2.7	4.6	30			Merck Supelco Ascentis Express HILIC (Si)	Merck Supelco Ascentis Express HILIC (Si) (30mm x 4.6 mm, 2.7 µm, 90 Å)	
Merck Supelco	Ascentis Express HILIC (Si)	90	2.7	4.6	50			Merck Supelco Ascentis Express HILIC (Si)	Merck Supelco Ascentis Express HILIC (Si) (50mm x 4.6 mm, 2.7 µm, 90 Å)	
Merck Supelco	Ascentis Express HILIC (Si)	90	2.7	4.6	75			Merck Supelco Ascentis Express HILIC (Si)	Merck Supelco Ascentis Express HILIC (Si) (75mm x 4.6 mm, 2.7 µm, 90 Å)	
Merck Supelco	Ascentis Express HILIC (Si)	90	2.7	4.6	100			Merck Supelco Ascentis Express HILIC (Si)	Merck Supelco Ascentis Express HILIC (Si) (100mm x 4.6 mm, 2.7 µm, 90 Å)	
Merck Supelco	Ascentis Express HILIC (Si)	90	2.7	4.6	150			Merck Supelco Ascentis Express HILIC (Si)	Merck Supelco Ascentis Express HILIC (Si) (150mm x 4.6 mm, 2.7 µm, 90 Å)	
Merck Supelco	Ascentis Express HILIC (Si)	90	5	2.1	50			Merck Supelco Ascentis Express HILIC (Si)	Merck Supelco Ascentis Express HILIC (Si) (50mm x 2.1 mm, 5 µm, 90 Å)	
Merck Supelco	Ascentis Express HILIC (Si)	90	5	2.1	100			Merck Supelco Ascentis Express HILIC (Si)	Merck Supelco Ascentis Express HILIC (Si) (100mm x 2.1 mm, 5 µm, 90 Å)	
Merck Supelco	Ascentis Express HILIC (Si)	90	5	2.1	150			Merck Supelco Ascentis Express HILIC (Si)	Merck Supelco Ascentis Express HILIC (Si) (150mm x 2.1 mm, 5 µm, 90 Å)	
Merck Supelco	Ascentis Express HILIC (Si)	90	5	2.1	250			Merck Supelco Ascentis Express HILIC (Si)	Merck Supelco Ascentis Express HILIC (Si) (250mm x 2.1 mm, 5 µm, 90 Å)	
Merck Supelco	Ascentis Express HILIC (Si)	90	5	3	30			Merck Supelco Ascentis Express HILIC (Si)	Merck Supelco Ascentis Express HILIC (Si) (30mm x 3 mm, 5 µm, 90 Å)	
Merck Supelco	Ascentis Express HILIC (Si)	90	5	3	50			Merck Supelco Ascentis Express HILIC (Si)	Merck Supelco Ascentis Express HILIC (Si) (50mm x 3 mm, 5 µm, 90 Å)	
Merck Supelco	Ascentis Express HILIC (Si)	90	5	3	100			Merck Supelco Ascentis Express HILIC (Si)	Merck Supelco Ascentis Express HILIC (Si) (100mm x 3 mm, 5 µm, 90 Å)	
Merck Supelco	Ascentis Express HILIC (Si)	90	5	3	150			Merck Supelco Ascentis Express HILIC (Si)	Merck Supelco Ascentis Express HILIC (Si) (150mm x 3 mm, 5 µm, 90 Å)	
Merck Supelco	Ascentis Express HILIC (Si)	90	5	4.6	30			Merck Supelco Ascentis Express HILIC (Si)	Merck Supelco Ascentis Express HILIC (Si) (30mm x 4.6 mm, 5 µm, 90 Å)	
Merck Supelco	Ascentis Express HILIC (Si)	90	5	4.6	50			Merck Supelco Ascentis Express HILIC (Si)	Merck Supelco Ascentis Express HILIC (Si) (50mm x 4.6 mm, 5 µm, 90 Å)	
Merck Supelco	Ascentis Express HILIC (Si)	90	5	4.6	100			Merck Supelco Ascentis Express HILIC (Si)	Merck Supelco Ascentis Express HILIC (Si) (100mm x 4.6 mm, 5 µm, 90 Å)	
Merck Supelco	Ascentis Express HILIC (Si)	90	5	4.6	150			Merck Supelco Ascentis Express HILIC (Si)	Merck Supelco Ascentis Express HILIC (Si) (150mm x 4.6 mm, 5 µm, 90 Å)	
Merck Supelco	Ascentis Express OH5	90	2	2.1	20			Merck Supelco Ascentis Express OH5	Merck Supelco Ascentis Express OH5 (20mm x 2.1 mm, 2 µm, 90 Å)	
Merck Supelco	Ascentis Express OH5	90	2	2.1	30			Merck Supelco Ascentis Express OH5	Merck Supelco Ascentis Express OH5 (30mm x 2.1 mm, 2 µm, 90 Å)	
Merck Supelco	Ascentis Express OH5	90	2	2.1	50			Merck Supelco Ascentis Express OH5	Merck Supelco Ascentis Express OH5 (50mm x 2.1 mm, 2 µm, 90 Å)	
Merck Supelco	Ascentis Express OH5	90	2	2.1	75			Merck Supelco Ascentis Express OH5	Merck Supelco Ascentis Express OH5 (75mm x 2.1 mm, 2 µm, 90 Å)	
Merck Supelco	Ascentis Express OH5	90	2	2.1	100			Merck Supelco Ascentis Express OH5	Merck Supelco Ascentis Express OH5 (100mm x 2.1 mm, 2 µm, 90 Å)	
Merck Supelco	Ascentis Express OH5	90	2	2.1	150			Merck Supelco Ascentis Express OH5	Merck Supelco Ascentis Express OH5 (150mm x 2.1 mm, 2 µm, 90 Å)	
Merck Supelco	Ascentis Express OH5	90	2	3	30			Merck Supelco Ascentis Express OH5	Merck Supelco Ascentis Express OH5 (30mm x 3 mm, 2 µm, 90 Å)	
Merck Supelco	Ascentis Express OH5	90	2	3	50			Merck Supelco Ascentis Express OH5	Merck Supelco Ascentis Express OH5 (50mm x 3 mm, 2 µm, 90 Å)	
Merck Supelco	Ascentis Express OH5	90	2	3	75			Merck Supelco Ascentis Express OH5	Merck Supelco Ascentis Express OH5 (75mm x 3 mm, 2 µm, 90 Å)	
Merck Supelco	Ascentis Express OH5	90	2	3	100			Merck Supelco Ascentis Express OH5	Merck Supelco Ascentis Express OH5 (100mm x 3 mm, 2 µm, 90 Å)	
Merck Supelco	Ascentis Express OH5	90	2	3	150			Merck Supelco Ascentis Express OH5	Merck Supelco Ascentis Express OH5 (150mm x 3 mm, 2 µm, 90 Å)	
Merck Supelco	Ascentis Express OH5	90	2.7	2.1	20			Merck Supelco Ascentis Express OH5	Merck Supelco Ascentis Express OH5 (20mm x 2.1 mm, 2.7 µm, 90 Å)	
Merck Supelco	Ascentis Express OH5	90	2.7	2.1	30			Merck Supelco Ascentis Express OH5	Merck Supelco Ascentis Express OH5 (30mm x 2.1 mm, 2.7 µm, 90 Å)	
Merck Supelco	Ascentis Express OH5	90	2.7	2.1	50			Merck Supelco Ascentis Express OH5	Merck Supelco Ascentis Express OH5 (50mm x 2.1 mm, 2.7 µm, 90 Å)	
Merck Supelco	Ascentis Express OH5	90	2.7	2.1	75			Merck Supelco Ascentis Express OH5	Merck Supelco Ascentis Express OH5 (75mm x 2.1 mm, 2.7 µm, 90 Å)	
Merck Supelco	Ascentis Express OH5	90	2.7	2.1	100			Merck Supelco Ascentis Express OH5	Merck Supelco Ascentis Express OH5 (100mm x 2.1 mm, 2.7 µm, 90 Å)	
Merck Supelco	Ascentis Express OH5	90	2.7	2.1	150			Merck Supelco Ascentis Express OH5	Merck Supelco Ascentis Express OH5 (150mm x 2.1 mm, 2.7 µm, 90 Å)	
Merck Supelco	Ascentis Express OH5	90	2.7	3	30			Merck Supelco Ascentis Express OH5	Merck Supelco Ascentis Express OH5 (30mm x 3 mm, 2.7 µm, 90 Å)	
Merck Supelco	Ascentis Express OH5	90	2.7	3	50			Merck Supelco Ascentis Express OH5	Merck Supelco Ascentis Express OH5 (50mm x 3 mm, 2.7 µm, 90 Å)	
Merck Supelco	Ascentis Express OH5	90	2.7	3	75			Merck Supelco Ascentis Express OH5	Merck Supelco Ascentis Express OH5 (75mm x 3 mm, 2.7 µm, 90 Å)	
Merck Supelco	Ascentis Express OH5	90	2.7	3	100			Merck Supelco Ascentis Express OH5	Merck Supelco Ascentis Express OH5 (100mm x 3 mm, 2.7 µm, 90 Å)	
Merck Supelco	Ascentis Express OH5	90	2.7	3	150			Merck Supelco Ascentis Express OH5	Merck Supelco Ascentis Express OH5 (150mm x 3 mm, 2.7 µm, 90 Å)	
Merck Supelco	Ascentis Express OH5	90	2.7	4.6	30			Merck Supelco Ascentis Express OH5	Merck Supelco Ascentis Express OH5 (30mm x 4.6 mm, 2.7 µm, 90 Å)	
Merck Supelco	Ascentis Express OH5	90	2.7	4.6	50			Merck Supelco Ascentis Express OH5	Merck Supelco Ascentis Express OH5 (50mm x 4.6 mm, 2.7 µm, 90 Å)	
Merck Supelco	Ascentis Express OH5	90	2.7	4.6	75			Merck Supelco Ascentis Express OH5	Merck Supelco Ascentis Express OH5 (75mm x 4.6 mm, 2.7 µm, 90 Å)	
Merck Supelco	Ascentis Express OH5	90	2.7	4.6	100			Merck Supelco Ascentis Express OH5	Merck Supelco Ascentis Express OH5 (100mm x 4.6 mm, 2.7 µm, 90 Å)	
Merck Supelco	Ascentis Express OH5	90	2.7	4.6	150			Merck Supelco Ascentis Express OH5	Merck Supelco Ascentis Express OH5 (150mm x 4.6 mm, 2.7 µm, 90 Å)	
Merck Supelco	Ascentis Express OH5	90	5	2.1	20			Merck Supelco Ascentis Express OH5	Merck Supelco Ascentis Express OH5 (20mm x 2.1 mm, 5 µm, 90 Å)	
Merck Supelco	Ascentis Express OH5	90	5	2.1	30			Merck Supelco Ascentis Express OH5	Merck Supelco Ascentis Express OH5 (30mm x 2.1 mm, 5 µm, 90 Å)	
Merck Supelco	Ascentis Express OH5	90	5	2.1	50			Merck Supelco Ascentis Express OH5	Merck Supelco Ascentis Express OH5 (50mm x 2.1 mm, 5 µm, 90 Å)	
Merck Supelco	Ascentis Express OH5	90	5	2.1	75			Merck Supelco Ascentis Express OH5	Merck Supelco Ascentis Express OH5 (75mm x 2.1 mm, 5 µm, 90 Å)	
Merck Supelco	Ascentis Express OH5	90	5	2.1	100			Merck Supelco Ascentis Express OH5	Merck Supelco Ascentis Express OH5 (100mm x 2.1 mm, 5 µm, 90 Å)	
Merck Supelco	Ascentis Express OH5	90	5	2.1	150			Merck Supelco Ascentis Express OH5	Merck Supelco Ascentis Express OH5 (150mm x 2.1 mm, 5 µm, 90 Å)	
Merck Supelco	Ascentis Express OH5	90	5	2.1	250			Merck Supelco Ascentis Express OH5	Merck Supelco Ascentis Express OH5 (250mm x 2.1 mm, 5 µm, 90 Å)	
Merck Supelco	Ascentis Express OH5	90	5	3	30			Merck Supelco Ascentis Express OH5	Merck Supelco Ascentis Express OH5 (30mm x 3 mm, 5 µm, 90 Å)	
Merck Supelco	Ascentis Express OH5	90	5	3	50			Merck Supelco Ascentis Express OH5	Merck Supelco Ascentis Express OH5 (50mm x 3 mm, 5 µm, 90 Å)	
Merck Supelco	Ascentis Express OH5	90	5	3	75			Merck Supelco Ascentis Express OH5	Merck Supelco Ascentis Express OH5 (75mm x 3 mm, 5 µm, 90 Å)	
Merck Supelco	Ascentis Express OH5	90	5	3	100			Merck Supelco Ascentis Express OH5	Merck Supelco Ascentis Express OH5 (100mm x 3 mm, 5 µm, 90 Å)	
Merck Supelco	Ascentis Express OH5	90	5	3	150			Merck Supelco Ascentis Express OH5	Merck Supelco Ascentis Express OH5 (150mm x 3 mm, 5 µm, 90 Å)	
Merck Supelco	Ascentis Express OH5	90	5	3	250			Merck Supelco Ascentis Express OH5	Merck Supelco Ascentis Express OH5 (250mm x 3 mm, 5 µm, 90 Å)	
Merck Supelco	Ascentis Express OH5	90	5	4.6	30			Merck Supelco Ascentis Express OH5	Merck Supelco Ascentis Express OH5 (30mm x 4.6 mm, 5 µm, 90 Å)	
Merck Supelco	Ascentis Express OH5	90	5	4.6	50			Merck Supelco Ascentis Express OH5	Merck Supelco Ascentis Express OH5 (50mm x 4.6 mm, 5 µm, 90 Å)	
Merck Supelco	Ascentis Express OH5	90	5	4.6	100			Merck Supelco Ascentis Express OH5	Merck Supelco Ascentis Express OH5 (100mm x 4.6 mm, 5 µm, 90 Å)	
Merck Supelco	Ascentis Express OH5	90	5	4.6	150			Merck Supelco Ascentis Express OH5	Merck Supelco Ascentis Express OH5 (150mm x 4.6 mm, 5 µm, 90 Å)	
Merck Supelco	Ascentis Express OH5	90	5	4.6	250			Merck Supelco Ascentis Express OH5	Merck Supelco Ascentis Express OH5 (250mm x 4.6 mm, 5 µm, 90 Å)	
Merck Supelco	Ascentis Express Peptide ES-C18	90	2.7	2.1	30			Merck Supelco Ascentis Express Peptide ES-C18	Merck Supelco Ascentis Express Peptide ES-C18 (30mm x 2.1 mm, 2.7 µm, 90 Å)	
Merck Supelco	Ascentis Express Peptide ES-C18	90	2.7	2.1	50			Merck Supelco Ascentis Express Peptide ES-C18	Merck Supelco Ascentis Express Peptide ES-C18 (50mm x 2.1 mm, 2.7 µm, 90 Å)	
Merck Supelco	Ascentis Express Peptide ES-C18	90	2.7	2.1	75			Merck Supelco Ascentis Express Peptide ES-C18	Merck Supelco Ascentis Express Peptide ES-C18 (75mm x 2.1 mm, 2.7 µm, 90 Å)	
Merck Supelco	Ascentis Express Peptide ES-C18	90	2.7	2.1	100			Merck Supelco Ascentis Express Peptide ES-C18	Merck Supelco Ascentis Express Peptide ES-C18 (100mm x 2.1 mm, 2.7 µm, 90 Å)	
