rt	comment	id	pubchem.smiles.canonical	pubchem.cid	pubchem.smiles.isomeric
10.485000000000001		draft_86029_01224	CCCC(=O)NC1=CC=CC(=C1)C(=O)NC1=CC=C(C=C1)C(O)=O	685652	
10.497000000000002		draft_86029_01225	CC1=CC(C)=NC(NC(=N)NC2=C3C=CC=CC3=CC=C2)=N1	2874246	
10.504999999999999		draft_86029_01226	CCCCNC(=O)NCCCC	74523	
10.506		draft_86029_01227	O=C1NC(=NC(=N1)N1CCOCC1)N(C1=CC=CC=C1)C1=CC=CC=C1	631572	
10.507		draft_86029_01228	NC1=CC=C(C=C1)C1=CC=CS1	1072474	
10.507		draft_86029_01229	CN(C)C1=CC=C2N=C3C=CC(C=C3SC2=C1)=[N+](C)C	6099	
10.518		draft_86029_01230	NC1=CC2=C(OC3=C(OC2)C=CC=C3)C=C1	715075	
10.525		draft_86029_01231	CC(NC(=O)C1=CC=C(CN2CCC3=CC=CC=C3C2)C=C1)C1=CC=CC=C1	2864753	
10.527		draft_86029_01232	O=C(CC1COC2=C(O1)C=CC=C2)N1CCOCC1	5296939	
10.536		draft_86029_01233	CCCCCCC[N+]1=CC=C(C=C1)C1=CC=[N+](CCCCCCC)C=C1	80263	
10.536		draft_86029_01234	NC(=O)C1=C(NC(=O)C2=CC3=C(CCCC3=O)N(C2=O)C2=CC=CC=C2)C=CC=C1	3623815	
10.559		draft_86029_01235	CC(=O)NC1=CC=C(CC(C(O)=O)C2=CC=CC=C2)C=C1	2927249	
10.564		draft_86029_01236	CN1C(=O)NC(=O)C2=C1NC1=C(C2C2=CC=CC=C2)C(=O)C2=C1C=CC=C2	624459	
10.595		draft_86029_01237	NC1=C(N)C(=CC=C1)C(O)=O	198069	
10.596		draft_86029_01238		5292033	CN1CC[C@H]2[C@@H](C1)C1=C(C=CC(C)=C1)N2C(=O)CCCCCN1C(=O)C2=CC=CC=C2C1=O
10.6		draft_86029_01239	S=C1NC=CC(=N1)C1=CC2=CC=CC=C2C=C1	7010169	
10.6		draft_86029_01240	COC1=C(OC)C2=C[N+]3=C(C=C2C=C1)C1=CC2=C(OCO2)C=C1CC3	2353	
10.610999999999999		draft_86029_01241	CC1=CN=C(C=C1)C1=CC(C)=C(C)C=C1C	16767114	
10.610999999999999		draft_86029_01242	CN1C(=N)N(CC(=O)C2=CC=C(C)C=C2)C2=CC=CC=C12	703348	
10.620000000000001		draft_86029_01243		5360696	COC1=CC2=C(CC3[C@H]4CCCC[C@@]24CCN3C)C=C1
10.627		draft_86029_01244	CC1=CC(=C(C)C=C1)C1=C(C)C=NC(C)=C1	611146	
10.637		draft_86029_01245	CC(=CCC1=CC=CC=C1)N=NC1=NNC(=S)N1	4767449	
10.652		draft_86029_01246	CC(C)=NNC1=C2C=CC=CC2=CC=N1	24208621	
10.6715		draft_86029_01247	CC(C)NCC(O)COC1=CC=C(CCOCC2CC2)C=C1	2369	
10.675999999999998		draft_86029_01248	COC(=O)CN1C(=O)N(CC(=O)OC)C2=C(C=CC=C2)C1=O	1265260	
10.677999999999999		draft_86029_01249	COC1=CC=C(C=C1)N1C(=O)CC(C2CCCO2)C1=O	769857	
10.693999999999999		draft_86029_01250	CCOC(=O)C1=CN=C2C=CC=CC2=N1	582701	
10.704		draft_86029_01251	CC1=[N+](CCCCCCCCCC[N+]2=C(C)C=C(N)C3=C2C=CC=C3)C2=C(C=CC=C2)C(N)=C1	2993	
10.704		draft_86029_01252	S=C(NC1CCCCC1)NC1=NC=CC=C1	721803	
10.718		draft_86029_01253	CC1=CC(C)=NC(NC2=C(C)C=CC=C2)=N1	1506251	
10.719		draft_86029_01254	CCCCCC[N+](C)(C)CC1=CC=CC=C1	23274630	
10.727		draft_86029_01255	COC1=CC=C(C=C1)N1C(=O)NC(=O)C(CC2=CC(OC)=C(OC)C=C2)=C1O	1072655	
10.735000000000001		draft_86029_01256	CC1=CC=CC=C1C=NNC(N)=S	711196	
10.748		draft_86029_01257	COC1=CC=C(OC)C(NC(=O)CN2C(=O)N(C)C(=O)N(C)C2=O)=C1	26435332	
10.749		draft_86029_01258	COC1=CC=C(NC(C)C2=CC=CC=C2)C=C1	685624	
10.756		draft_86029_01259	CC1=CC=C(C=NNC(N)=S)C=C1	724592	
10.767		draft_86029_01260	CC(=O)C1=CC2=C(OC1=O)C=CC=C2	77553	
10.768		draft_86029_01261	CCCCOC1=C(N)C=CC=C1	138265	
10.776		draft_86029_01262		24207220	CCCCCCC1(C)OCO\C1=C/C[N+](C)(C)C
10.776		draft_86029_01263	CC1=NN=C(OC2=CC=CC=C2)C2=CC=CC=C12	657694	
10.776		draft_86029_01264	CC1=CN(NC1=O)C1=CC=CC=C1	730248	
10.787		draft_86029_01265		248157	CC1=CC=C(NC(=O)\C=C\C(O)=O)C(C)=C1
10.797		draft_86029_01266	CC1=C(CN2CCN(CC3=CNC4=CC=CC=C34)CC2)C=CC=C1	674171	
10.798		draft_86029_01267	CCN1CN(CC2=CC=CC=C2)CNC1=S	686867	
10.806999999999999		draft_86029_01268	CC(C)C1=CC=C(OCC(=O)N2CCC(CC2)C(N)=O)C=C1	798296	
10.806999999999999		draft_86029_01269	COC1=CC(=CC(OC)=C1OC)C(=O)NC1=CC=C(C=C1)N1CCCC1=O	1313389	
10.806999999999999		draft_86029_01270	CCNC(=O)C(=O)NCCC1=CNC2=CC=CC=C12	3156919	
10.818999999999999		draft_86029_01271	CCN1C2=C(C=CC=C2)C2=C1C=CC(CNC1CC1)=C2	4722602	
10.818999999999999		draft_86029_01272		691009	C\C(=N\NC1=CC=CC=C1)C1=C(C)NC(=O)NC1C1=CC=CC=C1
10.822000000000001		draft_86029_01273	CCNC1=C(C=CC=C1)C(O)=O	66642	
10.839		draft_86029_01274	CCCNC(=O)NC1=CC=C(C=C1)C(=O)OC	4667540	
10.839		draft_86029_01275	CCOC(=O)C(C(C)C)C(C)=NNC(=O)C1=CC=C(NC(C)=O)C=C1	3843248	
10.8425		draft_86029_01276		5311017	C[C@@H](CC1=CC=CC=C1)N(C)CC1=CC=CC=C1
10.848		draft_86029_01277	CCC(=O)N(C1CCN(CCC2=CC=CC=C2)CC1)C1=CC=CC=C1	3345	
10.858		draft_86029_01278		5368679	CC1=CC=C(C=C1)N1C(=O)NC(=O)\C(=C\NC2=C(C)C=C(O)C=C2)C1=O
10.860000000000001		draft_86029_01279	CC(C)CN1C(CC(C)C)=NC2=CC=CC=C12	962409	
10.865499999999999		draft_86029_01280	CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1	3100	
10.869		draft_86029_01281	CCNC(=S)NNC(=S)NCC1=CC=CC=C1	1825238	
10.877999999999998		draft_86029_01282	CC(C)(C)C1=CC=C(C=C1)C1=NC(NCC2=CC=CN=C2)=C2C=CC=CC2=N1	1185486	
10.879999999999999		draft_86029_01283	O=C(NN=CC1=CC2=CC=CC=C2N1)C1=CC=CC=C1	5340333	
10.91		draft_86029_01284		7017237	CN(C)\C=C\C(=O)C1=CC(C)=CC=C1
10.911		draft_86029_01285	CC1=C(C=O)N=C2C=CC=CC2=N1	588800	
10.911		draft_86029_01286	CN(C)C(C)=NC1=CC=C(C=C1)N=NC1=CC=CC=C1	24207194	
10.911		draft_86029_01287	COC(=O)C1=CNC2=CC=CC=C12	589098	
10.9195		draft_86029_01288	NC1=C2C=CC=CC2=NC2=C1CCN2C1CCCCC1	657720	
10.92		draft_86029_01289	CC1=CC=C(NC(=O)C2=CC=C(N)C=C2)C=C1	3607912	
10.93		draft_86029_01290	CC1C2=C(CC(C)(C)CC2=O)NC2=C1C(=O)CC(C)(C)C2	379950	
10.939		draft_86029_01291		686312	CN1C=CC=C1\C=C1/C(=O)NC(=O)N(C1=O)C1=C(C)C=CC=C1
10.94		draft_86029_01292	CN(C)NC(=O)CC1=COC2=CC(C)=CC(C)=C12	1248581	
10.949000000000002		draft_86029_01293	C(CN1CCN(CCOC2CCCCC2)CC1)OC1CCCCC1	2973742	
10.95		draft_86029_01294	CC1=C(C)C(C)=C2C=CC3=CC=CC=C3C2=N1	613551	
10.958499999999999		draft_86029_01295	O=C1NC(=O)C(N1)(C1=CC=CC=C1)C1=CC=CC=C1	1775	
10.963		draft_86029_01296	N1C(=NC(=C1C1=CC=CC=C1)C1=CC=CC=C1)C1=CN=CC=C1	683401	
10.964		draft_86029_01297	C(N(C1=NC=CC=C1)C1=NC=CC=C1)C1=CC=CC=C1	14365055	
10.973		draft_86029_01298	S=C(NC1CCCC2=C1C=CC=C2)NC1=CC=CN=C1	715418	
10.981		draft_86029_01299	NC1=C(NCCOC2=CC=CC=C2)C=CC=C1	2295787	
10.983		draft_86029_01300	NC1=CC=C(C=C1)C(=O)N1CCC(C1)C1=CC=CC=C1	8028303	
10.984		draft_86029_01301	CCCCCCCCCN	16215	
10.994		draft_86029_01302	CCC(C)C1=C(NC(=S)NC2=CC=CN=C2)C=CC=C1	718377	
11.035		draft_86029_01303	C(N1CCN(CC2=CC=CC=C2)C1C1=CC=CS1)C1=CC=CC=C1	683317	
11.035		draft_86029_01304	CSC1=C2N=CC=CC2=CC=C1	698939	
11.035		draft_86029_01305	O=C1NC(=NC2=C1C=CC=C2)C1=CC=CC=C1	279959	
11.039800000000001		draft_86029_01306	CCCCCCCC(N)=O	69414	
11.041		draft_86029_01307	CC1=CC=C(OCCOCN2C(C)=CC(=O)NC2=O)C=C1	3887004	
11.056000000000001		draft_86029_01308	CC1CCCCN1C(=O)C1=C(N)C=CC=C1	723572	
11.056000000000001		draft_86029_01309	CCOC(=O)CC(=O)NC1=CC=C(C=C1)C(=O)OC	684330	
11.056999999999999		draft_86029_01310	CN(C)CCCN1C2=C(SC3=C1C=C(C=C3)C(C)=O)C=CC=C2	6077	
11.0615		draft_86029_01311	CCC1=C(NCC(O)=O)C=CC=C1	3566830	
11.066		draft_86029_01312	CCCCCCCCCN(C)C	546933	
11.081		draft_86029_01313	CC(C)(C)C1=CC=C(C=C1)C(=O)N1CCN(CC2=CC=CC=C2)CC1	722342	
11.081999999999999		draft_86029_01314		3871962	CC1=C(N\C(N)=N\C(=O)C2=CC=CC=C2)N=C2C=CC=CC2=N1
11.087		draft_86029_01315	CC(=O)OC1=CC=CC(=C1)C(=O)NN1C(=O)C2=CC=CC=C2C1=O	728463	
11.097000000000001		draft_86029_01316	CC(C)N1C(C)=CC(C=O)=C1C	2466723	
11.097000000000001		draft_86029_01317	CC(=O)NC1=CC=C(C=C1)C(=O)NCCC1=CNC2=CC=C(C)C=C12	2988364	
11.100999999999999		draft_86029_01318	NC(=O)C1=CC2=C(OC1=O)C=CC1=CC=CC=C21	685692	
11.108		draft_86029_01319	O=C1NC(C2=CC=CC=C2)=C(N=C1)C1=CC=CC=C1	619180	
11.127999999999998		draft_86029_01320	CC1=NN2C(=C1)N1N=C(C)C=C1N1N=C(C)C=C21	691417	
11.143		draft_86029_01321	CCC(=O)NC1=CC=C(NCC(=O)NC2=CC=C(C)C=C2C)C=C1	682611	
11.149000000000001		draft_86029_01322	COC1=CC(OC)=C2C=CNC2=C1	828760	
11.149000000000001		draft_86029_01323	CC(NC(=O)C1=CC=C(C)C=C1)C1=CC=C(O)C=C1	1504271	
11.149000000000001		draft_86029_01324	CC(CCC1=CC=CC=C1)NC(=S)NC1=CC=CN=C1	715567	
11.149000000000001		draft_86029_01325	NC1=CC=C(C=C1)C(=O)NC1=CC=CC2=CC=CC=C12	720982	
11.151		draft_86029_01326	O=C1N2C=CC=CC2=NC(NCC2=CC=CO2)=C1C=NCC1=CC=CO1	725636	
11.152		draft_86029_01327	C(N1CCN(CC1)N=CC=CC1=CC=CO1)C1=C2C=CC=CC2=CC=C1	6883808	
11.158999999999999		draft_86029_01328	COC1=C(C=CC=C1C)C(=O)NC(CC(C)C)C(N)=O	24208110	
11.161		draft_86029_01329	COC1=CC=C(CC2=C(O)N(C)C(=O)N(C)C2=O)C(OC)=C1OC	3286204	
11.163		draft_86029_01330	CC(=O)OC1=C(C=CC=C1)C(=O)NC(C)(C)C	1279601	
11.173		draft_86029_01331	CN(C)C1=NC(=NC(=N1)N(C)C)N1CCCCC1	969866	
11.191		draft_86029_01332	CC(C)(C)C1=CC=C(C=C1)C(=O)NC1=CC=C(N)C=C1	721125	
11.191		draft_86029_01333	CC(C)(C)C1=CC=C(C=C1)C(=O)NN=CC1=CN=CC=C1	679111	
11.200999999999999		draft_86029_01334	OC(=O)C1CC2=CC=CC=C2CN1C(=O)C1=CC=CC=C1	570005	
11.211		draft_86029_01335	OC(=O)CCC(=O)NC1=CC2=C(CCCC2)C=C1	5312001	
11.2135		draft_86029_01336	CN(C)CCCOC1=NN(CC2=CC=CC=C2)C2=CC=CC=C12	12555	
11.232		draft_86029_01337	CN1N=C(C2=CC=CC=C2)C(C2=CC=CC=C2)=C(C(O)=O)C1=O	7454223	
11.232		draft_86029_01338	O=C(C1=CC=CC=C1)C1=NC2=CC=CC=C2NC1=O	663911	
11.232		draft_86029_01339	CCNC(=S)NCCC1=CNC2=CC=CC=C12	765107	
11.233		draft_86029_01340	O=C1CC(N2CCN(CC2)C(C2=CC=CC=C2)C2=CC=CC=C2)C(=O)N1C1=CC=CC=C1	2851032	
11.243		draft_86029_01341	NC1=CC2=C(C=C1)N=C(OC2=O)C1=CC=CC=C1	570456	
11.243		draft_86029_01342	OCCNC(=O)C(=O)NC(C1=CC=CC=C1)C1=CC=CC=C1	597594	
11.244		draft_86029_01343	CN(C(C)=O)C1=C(N2CCCC2)C(=O)C2=C(C=CC=C2)C1=O	2870755	
11.263		draft_86029_01344	COC1=CC(CNC(=O)NC2=CC=CC=C2)=CC(OC)=C1OC	4997180	
11.273		draft_86029_01345	C1=CN=C(C=C1)C1=NC2=CC=CC=C2C=C1	609911	
11.273		draft_86029_01346	COC(=O)C1=C(C(=O)OC)C2=CC=CC=C2N1	143197	
11.273		draft_86029_01347	CC1=CC=C(C=C1)C1=NN(CC(=O)NC2=CC=CN=C2)C(=O)C2=C1C=CC=C2	1267790	
11.283		draft_86029_01348	CCN(CC)CCC(O)(C1CCCCC1)C1=CC=CC=C1	114547	
11.283999999999999		draft_86029_01349	CN1C=CC2=CC(C=O)=CC=C12	7537534	
11.294		draft_86029_01350	CC1CCCCN1C(=O)C1=CC(=CN=C1)C(=O)N1CCCCC1C	4766141	
11.294		draft_86029_01351	CC1=C(C)C=C(C=C1)C1=CSC(=N1)C1=CC=CN=C1	1147063	
11.304		draft_86029_01352	C=CCC1(CCCCC1)NC1=CC=CC=C1	599883	
11.304		draft_86029_01353	CN(C1=CC=CC=C1)C1=NC(=NC(=N1)N1C=CN=C1)N1C=CN=C1	1266897	
11.304		draft_86029_01354	OC(=O)CCN1CCCC2=C1C=CC=C2	98707	
11.318999999999999		draft_86029_01355	CN(C)CCCN1C2=C(SC3=C1C=CC=C3)C=CC=C2	4926	
11.32		draft_86029_01356	CCC1(C(=O)NC(=O)N(C)C1=O)C1=CC=CC=C1	8271	
11.335		draft_86029_01357	CCCCCN1C(CCC)=NC2=CC=CC=C12	4495471	
11.356		draft_86029_01358	OC1=CC=C(C=C1)C1=CN=C2C=CC=CC2=N1	5406358	
11.356		draft_86029_01359	CCOC(=O)CN1C(=O)N(C)CC2=C1C=CC=C2	5303837	
11.364		draft_86029_01360	C1C2=CC=CC=C2C2=C1C=C1C=CC=CC1=N2	67485	
11.386		draft_86029_01361	OC1=CC=CC=C1CN=NC1=NN=C(CC2=CC=CC=C2)C(=O)N1	5905096	
11.387		draft_86029_01362	CC(C)CN1C(CC2=CC=CC=C2)=NC2=CC=CC=C12	709627	
11.3985		draft_86029_01363	CCCC(C)C1(CC=C)C(=O)NC(=O)NC1=O	5193	
11.425		draft_86029_01364	O=C(N1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1)C1=NNC(=O)C2=C1C=CC=C2	17548122	
11.429		draft_86029_01365	OC1CCCC2=C1NC1=CC=CC=C21	271457	
11.436		draft_86029_01366		92874	CC1=CC(=O)[C@H]2C[C@@H]1C2(C)C
11.449000000000002		draft_86029_01367	CN1C(=CC2=CC=CC=C12)C(O)=O	27695	
11.449000000000002		draft_86029_01368	O=C(NC1=CC=C(CC2=CC=NC=C2)C=C1)C1=NC2=CC=CC=C2C=C1	582289	
11.4595		draft_86029_01369	CCC1(CCC(=O)NC1=O)C1=CC=CC=C1	3487	
11.47		draft_86029_01370	OC1=CC=C(C=C1)N1C=CC=C1	90072	
11.479999999999999		draft_86029_01371	COC1=CC=C2C=NN(C3=CC=CC=C3)C(=O)C2=C1OC	715336	
11.480500000000001		draft_86029_01372	COC1=CC=C(CNCC2=CC=C(C=C2)C(C)C)C=C1	796206	
11.501		draft_86029_01373	CCN(CC)C1=CC=C(C=C1)N=CC1=C(O)C=C(C=C1)N(CC)CC	5394368	
11.5155		draft_86029_01374	C(N=NC1=NC(=NC(=N1)N1CCCCC1)N1CCCCC1)C1=CC=CN=C1	9589832	
11.5185		draft_86029_01375	OC(CCN1CCCC1)(C1CCCCC1)C1=CC=CC=C1	4919	
11.522		draft_86029_01376	CCN(CC)C1=CC(O)=C(C=NC2=CC=CC=C2)C=C1	5324423	
11.5275		draft_86029_01377	CNCCCN1C2=C(CCC3=C1C=CC=C3)C=CC=C2	2995	
11.532		draft_86029_01378	CC1=CC=C(C=C1)C1=CC=C(CCC(O)=O)N1CC(O)=O	707445	
11.5405		draft_86029_01379	CC(C)(C(O)=O)C1=CC=C(C=C1)C(O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1	3348	
11.552999999999999		draft_86029_01380	OC(=O)C1=C2C=CC=CC2=NC(=C1)C1=CC=CC=C1	8593	
11.574000000000002		draft_86029_01381	NC1=CC=C(C=C1)C(=O)NN=CC1=C2C=CC=CC2=CC=C1	306727	
11.584		draft_86029_01382	COC1=C(N)C=C(C=C1)C1=CC=CC=C1	123489	
11.584		draft_86029_01383	CC(=O)C1=C(C)C(C(=O)C2=CC=CC=C2)=C(C)N1	51066141	
11.588		draft_86029_01384	CN1CCN(CC1)C(=O)C1=CC(=CC(=C1)C(C)(C)C)C(C)(C)C	769234	
11.591000000000001		draft_86029_01385	CC(=O)OC1=CNC2=CC=CC=C12	11841	
11.594		draft_86029_01386	CCCCCCNCCCCCC	8920	
11.594		draft_86029_01387	OC(=O)CC(CNC(=O)CCCCCN1C(=O)C2=CC=CC=C2C1=O)C1=CC=CC=C1	4998856	
11.594		draft_86029_01388	CCOC(=O)C1=CC=C(NC(=O)N2CCCC2)C=C1	6469821	
11.596		draft_86029_01389	S=C1NC2(CCCCC2)C2CCCCC2=N1	793656	
11.615		draft_86029_01390	NC1=CC=CC2=C1C1=C(O2)C=CC=C1	603099	
11.626		draft_86029_01391	NC1=CC2=C(C=C1)C1=C(O2)C=CC=C1	20061	
11.637		draft_86029_01392	OC(=O)C1=CC(NC(=O)CCCCCN2C(=O)C3=CC=CC=C3C2=O)=CC=C1	4221066	
11.639000000000001		draft_86029_01393	CN(C)CCC=C1C2=C(C=CC=C2)C=CC2=C1C=CC=C2	2895	
11.6435		draft_86029_01394	CN(C)CCCN1C2=C(CCC3=C1C=CC=C3)C=CC=C2	3696	
11.645999999999999		draft_86029_01395	OC(=O)C1=CC=C2NC3=C(CCCC3)C2=C1	729801	
11.645999999999999		draft_86029_01396	COC1=CC(OC)=C(CC2=C(O)N(C(=O)NC2=O)C2=CC=CC=C2)C=C1	1072654	
11.656		draft_86029_01397	CCN(CC)C(=O)C1=CC(NC(=O)C2=CC=C3N(C)C(=O)N(C)C(=O)C3=C2)=C(OC)C(OC)=C1	24208620	
11.656		draft_86029_01398	CCN(CC)C1=CC=C(C=C1)C(=O)NCC(C)C	1279613	
11.667		draft_86029_01399	CCSC1=CC=CC2=CC=CN=C12	685505	
11.672500000000001		draft_86029_01400	CNCCC=C1C2=C(CCC3=C1C=CC=C3)C=CC=C2	4543	
11.677		draft_86029_01401	C[N+](C)(CCOCC1=CC=CC=C1)CCOCC1=CC=CC=C1	17175134	
11.679		draft_86029_01402	C1CCN(C1)C1=NC(N2CCCCC2)=C2C=CC=CC2=N1	941408	
11.693999999999999		draft_86029_01403	CCC(=O)N(C1=CC=CC=C1)C1(COC)CCN(CCC2=CC=CS2)CC1	65494	
11.698		draft_86029_01404	CCOC1=NC(=O)NC(=N1)N(C1=CC=CC=C1)C1=CC=CC=C1	1521514	
11.698		draft_86029_01405	CC1=CC=C(C=C1)C(=O)NCC1=CC=CO1	674887	
11.699000000000002		draft_86029_01406	CN1C(=O)C=C(N(C)C1=O)C(=O)N1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1	38107517	
11.699000000000002		draft_86029_01407	CC(N=NC1=CC=CC=C1)C1=CC(=O)N(C2=NC=CC=C2)C(C)=C1C(=O)NC1=NC=CC=C1	4031375	
11.708		draft_86029_01408	CCN1C=C(CCO)C2=CC=CC=C12	12375984	
11.708		draft_86029_01409	COC1=CC=CC(C=NNC(=O)C2=CC=CC=C2)=C1OC	2245324	
11.7205		draft_86029_01410	CNCCCC12CCC(C3=C1C=CC=C3)C1=C2C=CC=C1	4011	
11.739		draft_86029_01411	COC(=O)CCC(=O)NC1=C(C)C=C(C)C=C1	726157	
11.747000000000002		draft_86029_01412	C(CC1=CSC2=C1CCCC2)NCC1=CC=CC=C1	20899761	
11.75		draft_86029_01413	OC(CN1C=CC=C1)C1=CC=CC=C1	1417883	
11.76		draft_86029_01414	N1C=C2C=CC(=CC2=N1)N1C=CC=C1	1507894	
11.770000000000001		draft_86029_01415	O=C1OCC2=CC(=CC=C12)N1C=CC=C1	1511116	
11.770000000000001		draft_86029_01416	C1=CC=C(C=C1)C1C(C=NC2=CC=CC=C12)C1=CC=C2C=CC=CC2=N1	4194207	
11.770000000000001		draft_86029_01417	O=C1NC(N=NCC2=CNC3=CC=CC=C23)=NN=C1C1=CC=CC=C1	5710685	
11.770999999999999		draft_86029_01418	CCN1C(=S)N(CN2CCCC2)N=C1C1=CC=CC=C1	1506410	
11.782		draft_86029_01419	CC(=O)C=CC1=CC=CC=C1	637759	
11.7965		draft_86029_01420	CCCCOC1=CC(C(=O)NCCN(CC)CC)=C2C=CC=CC2=N1	3025	
11.800999999999998		draft_86029_01421	C(NC(C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CS1	834049	
11.800999999999998		draft_86029_01422	CC1=CC2=C(OC3=CC(C)=CC=C3)C=C(C)N=C2C=C1	727475	
11.82		draft_86029_01423	CC1N(CCC(N)=O)C2=CC=CC=C2C1(C)C	685260	
11.821		draft_86029_01424	O=C(NCCC1=CNC2=CC=CC=C12)C1=CNC2=CC=CC=C12	12083383	
11.822000000000001		draft_86029_01425	CN(CC1=CC=CC=C1)C(=O)C1=CC=CO1	1376160	
11.822000000000001		draft_86029_01426	OC(=O)CN1C(=O)C(=NC2=CC=CC=C12)C1=CC=CC=C1	5295616	
11.825999999999999		draft_86029_01427	CCC(=O)C1=CC2=C(SC3=C(C=CC=C3)N2CC(C)N(C)C)C=C1	4940	
11.839		draft_86029_01428	CN(C)CCC=C1C2=C(CCC3=C1C=CC=C3)C=CC=C2	2160	
11.843		draft_86029_01429		1403930	OC(=O)[C@H]1CCCC[C@H]1C(=O)NNC(=O)C(C1=CC=CC=C1)C1=CC=CC=C1
11.850999999999999		draft_86029_01430	CC(=C)CC1CC=CC(CC(C)=C)N1CC1=CC=CC=C1	3980504	
11.860999999999999		draft_86029_01431	COC(=O)C1=CC=C(NC(=O)CN2N=C(C)C3=CC=CC=C3C2=O)C=C1	599715	
11.874		draft_86029_01432	O1C(=CN=C1C1=CC=NC=C1)C1=CC=CC=C1	156519	
11.874		draft_86029_01433	CC(C)C1=C(O)C=C(C)C(NC(=O)CN2N=C(C)C3=C(C=CC=C3)C2=O)=C1	599493	
11.874		draft_86029_01434	CC1=CC=C(C=C1)C(=O)NCCN1C=CC=C1	1502453	
11.874		draft_86029_01435	OC(=O)CCC1=CC=C(N1)C1=CC=CC=C1	96467	
11.874		draft_86029_01436	O=C(OC1=CC=CC=C1)C1=CN=CC=C1	77018	
11.881		draft_86029_01437	COC1=CC=C(C=C1)C1CC(=O)NC2=C1C=C1OCOC1=C2	676211	
11.8855		draft_86029_01438	CCN(CCCCOC(=O)C1=CC(OC)=C(OC)C=C1)C(C)CC1=CC=C(OC)C=C1	4031	
11.902		draft_86029_01439	N(C1=CC=CC=C1)C1=C2C=CC=CC2=NC(=N1)C1=CC=CC=C1	698960	
11.905		draft_86029_01440	CC1=C(C)C(C(=O)NC2=CC=CC=C2)=C(C)N1	12478751	
11.936		draft_86029_01441	CC1=CC=CC(=C1)N1C(C)=NC2=C(C=CC=C2)C1=O	63135	
11.942		draft_86029_01442	CC(C)CNC1=C(N)C(=O)OC2=CC=CC=C12	767062	
11.946		draft_86029_01443	CCCCCCN(C)CCCCCC	4426313	
11.946		draft_86029_01444	CC1=C(CN2C(=O)C3CC=CCC3C2=O)N=C2C=CC=CC2=N1	16762808	
11.946		draft_86029_01445		1286558	CC(C)C1=CC=C(\C=C(\NC(=O)C2=CC=C(C)C=C2)C(=O)NCC2=CC=CN=C2)C=C1
11.956999999999999		draft_86029_01446	CC1=C(C=NN=CC2=C(C)NC3=CC=CC=C23)C2=CC=CC=C2N1	6789527	
11.956999999999999		draft_86029_01447	C(CC1=NC2=CC=CC=C2N1)N1C2=C(CCCC2)C2=CC=CC=C12	725329	
11.956999999999999		draft_86029_01448	CC(=O)OC1=CC=C2C=CC=C(N(C(C)=O)C(C)=O)C2=C1	5298564	
11.971		draft_86029_01449	N1C2=C(C=CC=C2)C2=C1N=C1C=CC=CC1=N2	5356192	
11.971		draft_86029_01450	C1CCN(CC1)C1=C2C=CC=CC2=NC(=C1)C1=CC=CC=C1	1504001	
11.972000000000001		draft_86029_01451	CCN(CC)C(=O)C1=CC(C)=NC2=C1C(=O)N(CC(=O)NC1=CC=CC=C1)C(=O)N2C	28246957	
11.973		draft_86029_01452	CC1=NN(C2=CC=C(NC(=O)C3=CC=CO3)C=C2)C(=O)C2=CC=CC=C12	17234002	
11.978		draft_86029_01453	CCCCCCCCCCN(C)C	70711	
11.982		draft_86029_01454	CN1C=C(C(C)=N1)C1=NN(C(=C1)C1=CN(C)N=C1C)C1=CC=C(C)C=C1	19588163	
11.98466667		draft_86029_01455	C(COC1CCCCC1)NCCOC1CCCCC1	17380297	
12.008999999999999		draft_86029_01456	COC1=CC=C(C=CC(C)=O)C=C1	95414	
12.011500000000002		draft_86029_01457	CC1=C(C=CC=C1)N1C(=O)C2=CC=C(C=C2C1=O)C(O)=O	728409	
12.019		draft_86029_01458	O=C1N(CCNC(=S)NC2CCCCC2)CC2=C1C=CC=C2	726999	
12.024000000000001		draft_86029_01459	COC1=CC=CC(C2CC(=O)NC3=C2C=C2OCOC2=C3)=C1OC	676209	
12.029		draft_86029_01460	CC(=O)C1=CC=CC(=C1)N1C(=O)C2CCCCC2C1=O	1822190	
12.029		draft_86029_01461	CC1=CC=C(C=C1)C1=CC=C(N1)C(O)=O	646320	
12.029		draft_86029_01462	CC1=C(CCNC(=O)C2CCCN2C(=O)NC2=CC=CC=C2)C2=CC=CC=C2N1	1260763	
12.04		draft_86029_01463	O=C(CCCC1=CNC2=CC=CC=C12)N1CC(=O)NC2=C1C=CC=C2	2401953	
12.052999999999999		draft_86029_01464	S=C1NC2=CC=CC=C2C2=C1CCC2	686232	
12.081		draft_86029_01465	O=C(NC(C1=CC=CC=C1)C1=CC=CC=C1)C1=CN=CC=C1	683276	
12.091000000000001		draft_86029_01466	COC1=C2NC(CCC3=C(N)C=CC=C3)CCC2=CC=C1	26435075	
12.093		draft_86029_01467	COC1=CC(=CC(OC)=C1OC)N1C=C2NC(=NN2C=N1)C1=CC=CC=C1	3736544	
